집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20210101,13,101,105,764,4
20210101,13,101,105,782,4
20210101,13,101,105,749,4
20210101,13,101,105,848,4
20210101,13,101,105,813,4
20210101,22,101,105,700,4
20210101,22,101,105,746,4
20210101,22,101,105,736,4
20210101,22,101,105,794,4
20210101,22,101,105,745,4
20210101,3,101,105,633,4
20210101,3,101,105,669,4
20210101,4,101,105,683,4
20210101,4,101,105,768,4
20210101,4,101,105,704,4
20210101,4,101,105,692,4
20210101,20,101,105,755,4
20210101,20,101,105,777,4
20210101,20,101,105,771,4
20210101,20,101,105,853,4
20210101,20,101,105,790,4
20210101,1,101,105,634,4
20210101,1,101,105,711,4
20210101,2,101,105,630,4
20210101,2,101,105,786,4
20210101,2,101,105,697,4
20210101,5,101,105,666,4
20210101,5,101,105,785,4
20210101,5,101,105,705,4
20210101,5,101,105,662,4
20210101,6,101,105,654,4
20210101,6,101,105,728,4
20210101,6,101,105,766,4
20210101,6,101,105,663,4
20210101,11,101,105,718,4
20210101,11,101,105,789,4
20210101,11,101,105,737,4
20210101,11,101,105,798,4
20210101,11,101,105,774,4
20210101,16,101,105,914,4
20210101,16,101,105,823,4
20210101,16,101,105,833,4
20210101,16,101,105,940,4
20210101,23,101,105,672,4
20210101,23,101,105,734,4
20210101,23,101,105,736,4
20210101,23,101,105,989,4
20210101,23,101,105,720,4
20210101,9,101,105,813,4
20210101,9,101,105,671,4
20210101,9,101,105,739,4
20210101,9,101,105,743,4
20210101,18,101,105,884,4
20210101,18,101,105,835,4
20210101,18,101,105,804,4
20210101,18,101,105,915,4
20210101,8,101,105,659,4
20210101,8,101,105,726,4
20210101,8,101,105,746,4
20210101,8,101,105,801,4
20210101,8,101,105,757,4
20210101,10,101,105,686,4
20210101,10,101,105,732,4
20210101,10,101,105,797,4
20210101,10,101,105,727,4
20210101,10,101,105,760,4
20210101,12,101,105,734,4
20210101,12,101,105,728,4
20210101,12,101,105,809,4
20210101,12,101,105,791,4
20210101,15,101,105,870,4
20210101,15,101,105,800,4
20210101,15,101,105,819,4
20210101,15,101,105,933,4
20210101,15,101,105,898,4
20210101,14,101,105,807,4
20210101,14,101,105,776,4
20210101,14,101,105,909,4
20210101,14,101,105,868,4
20210101,14,101,105,814,4
20210101,0,101,105,650,4
20210101,0,101,105,748,4
20210101,0,101,105,724,4
20210101,0,101,105,723,4
20210101,7,101,105,654,4
20210101,7,101,105,715,4
20210101,7,101,105,761,4
20210101,7,101,105,805,4
20210101,7,101,105,684,4
20210101,19,101,105,789,4
20210101,19,101,105,784,4
20210101,19,101,105,883,4
20210101,19,101,105,842,4
20210101,17,101,105,904,4
20210101,17,101,105,879,4
20210101,17,101,105,806,4
20210101,17,101,105,971,4
20210101,21,101,105,779,4
20210101,21,101,105,792,4
20210101,21,101,105,756,4
20210101,21,101,105,724,4
20210101,21,101,105,756,4
20210101,21,101,105,840,4
20210101,17,101,110,3228,4
20210101,17,101,110,3298,4
20210101,0,101,110,3289,4
20210101,7,101,110,3019,4
20210101,7,101,110,2910,4
20210101,19,101,110,3136,4
20210101,0,101,110,2929,4
20210101,21,101,110,3584,4
20210101,21,101,110,3072,4
20210101,14,101,110,3206,4
20210101,14,101,110,3381,4
20210101,14,101,110,3401,4
20210101,8,101,110,3013,4
20210101,8,101,110,3419,4
20210101,8,101,110,3023,4
20210101,10,101,110,3117,4
20210101,10,101,110,3283,4
20210101,12,101,110,3407,4
20210101,15,101,110,3426,4
20210101,15,101,110,3529,4
20210101,18,101,110,3296,4
20210101,18,101,110,3258,4
20210101,9,101,110,3888,4
20210101,9,101,110,3153,4
20210101,9,101,110,3023,4
20210101,11,101,110,3269,4
20210101,23,101,110,3209,4
20210101,16,101,110,3319,4
20210101,16,101,110,3249,4
20210101,6,101,110,3865,4
20210101,23,101,110,3021,4
20210101,11,101,110,3377,4
20210101,6,101,110,3022,4
20210101,22,101,110,3109,4
20210101,13,101,110,3407,4
20210101,13,101,110,3402,4
20210101,22,101,110,5582,4
20210101,4,101,110,3092,4
20210101,3,101,110,3880,4
20210101,3,101,110,3259,4
20210101,3,101,110,3830,4
20210101,20,101,110,3269,4
20210101,1,101,110,2886,4
20210101,1,101,110,3625,4
20210101,1,101,110,3080,4
20210101,2,101,110,2907,4
20210101,2,101,110,3720,4
20210101,2,101,110,3456,4
20210101,2,101,110,3284,4
20210101,5,101,110,2917,4
20210101,2,101,115,5232,4
20210101,1,101,115,4559,4
20210101,1,101,115,5374,4
20210101,1,101,115,4635,4
20210101,5,101,115,5650,4
20210101,20,101,115,4643,4
20210101,20,101,115,5776,4
20210101,4,101,115,5732,4
20210101,20,101,115,6495,4
20210101,3,101,115,5534,4
20210101,4,101,115,4741,4
20210101,22,101,115,4573,4
20210101,13,101,115,6945,4
20210101,22,101,115,5440,4
20210101,13,101,115,4647,4
20210101,13,101,115,6211,4
20210101,16,101,115,6224,4
20210101,11,101,115,5527,4
20210101,16,101,115,4622,4
20210101,11,101,115,5628,4
20210101,16,101,115,6567,4
20210101,6,101,115,5375,4
20210101,11,101,115,4623,4
20210101,23,101,115,5308,4
20210101,9,101,115,5172,4
20210101,9,101,115,5308,4
20210101,9,101,115,4618,4
20210101,18,101,115,6099,4
20210101,18,101,115,4623,4
20210101,8,101,115,5251,4
20210101,8,101,115,4619,4
20210101,10,101,115,5403,4
20210101,10,101,115,4607,4
20210101,10,101,115,5245,4
20210101,12,101,115,5999,4
20210101,12,101,115,4637,4
20210101,12,101,115,6480,4
20210101,15,101,115,6394,4
20210101,15,101,115,4631,4
20210101,15,101,115,6672,4
20210101,14,101,115,6810,4
20210101,14,101,115,6262,4
20210101,14,101,115,4631,4
20210101,21,101,115,6020,4
20210101,21,101,115,5655,4
20210101,21,101,115,4572,4
20210101,0,101,115,5390,4
20210101,0,101,115,4534,4
20210101,7,101,115,5377,4
20210101,7,101,115,4608,4
20210101,19,101,115,5971,4
20210101,19,101,115,4650,4
20210101,19,101,115,6221,4
20210101,17,101,115,6401,4
20210101,17,101,115,6091,4
20210101,17,101,115,4618,4
20210101,14,101,120,8337,4
20210101,12,101,120,7129,4
20210101,15,101,120,8430,4
20210101,8,101,120,6820,4
20210101,10,101,120,7034,4
20210101,19,101,120,8041,4
20210101,7,101,120,7774,4
20210101,9,101,120,6833,4
20210101,23,101,120,7401,4
20210101,16,101,120,8264,4
20210101,6,101,120,6775,4
20210101,11,101,120,7114,4
20210101,22,101,120,7848,4
20210101,13,101,120,8134,4
20210101,5,101,125,9211,4
20210101,20,101,125,10178,4
20210101,13,101,125,9226,4
20210101,23,101,125,9985,4
20210101,16,101,125,9655,4
20210101,9,101,125,9291,4
20210101,17,101,125,9372,4
20210101,19,101,125,9567,4
20210101,0,101,125,9393,4
20210101,7,101,125,8994,4
20210101,12,101,125,8922,4
20210101,15,101,125,9946,4
20210101,14,101,130,9371,4
20210101,12,101,130,8496,4
20210101,8,101,130,7501,4
20210101,10,101,130,8135,4
20210101,15,101,130,9225,4
20210101,19,101,130,9674,4
20210101,0,101,130,9081,4
20210101,17,101,130,8772,4
20210101,9,101,130,7926,4
20210101,18,101,130,8974,4
20210101,11,101,130,8374,4
20210101,16,101,130,9078,4
20210101,22,101,130,8844,4
20210101,13,101,130,8863,4
20210101,20,101,130,9373,4
20210101,13,101,135,13701,4
20210101,20,101,135,13254,4
20210101,4,101,135,13157,4
20210101,1,101,135,13051,4
20210101,11,101,135,15162,4
20210101,16,101,135,14386,4
20210101,9,101,135,18570,4
20210101,18,101,135,13820,4
20210101,17,101,135,13768,4
20210101,0,101,135,13320,4
20210101,0,101,135,11168,4
20210101,19,101,135,13872,4
20210101,14,101,135,13447,4
20210101,12,101,135,14541,4
20210101,15,101,135,13658,4
20210101,8,101,135,17480,4
20210101,10,101,135,16505,4
20210101,19,101,140,15924,4
20210101,7,101,140,14237,4
20210101,0,101,140,13556,4
20210101,19,101,140,19430,4
20210101,17,101,140,16025,4
20210101,17,101,140,18933,4
20210101,21,101,140,17557,4
20210101,12,101,140,15101,4
20210101,10,101,140,14605,4
20210101,15,101,140,15607,4
20210101,14,101,140,15430,4
20210101,16,101,140,15706,4
20210101,23,101,140,15197,4
20210101,6,101,140,14545,4
20210101,11,101,140,14488,4
20210101,9,101,140,14481,4
20210101,18,101,140,15900,4
20210101,20,101,140,16458,4
20210101,13,101,140,14797,4
20210101,22,101,140,17106,4
20210101,5,101,140,13866,4
20210102,17,101,105,1035,5
20210102,17,101,105,1213,5
20210102,17,101,105,1265,5
20210102,17,101,105,1250,5
20210102,17,101,105,1229,5
20210102,11,101,105,718,5
20210102,11,101,105,731,5
20210102,11,101,105,697,5
20210102,11,101,105,798,5
20210102,11,101,105,822,5
20210102,22,101,105,817,5
20210102,22,101,105,735,5
20210102,22,101,105,785,5
20210102,22,101,105,783,5
20210102,22,101,105,889,5
20210102,22,101,105,906,5
20210102,10,101,105,677,5
20210102,10,101,105,763,5
20210102,10,101,105,718,5
20210102,10,101,105,820,5
20210102,10,101,105,830,5
20210102,10,101,105,734,5
20210102,12,101,105,756,5
20210102,12,101,105,810,5
20210102,12,101,105,731,5
20210102,12,101,105,891,5
20210102,12,101,105,786,5
20210102,13,101,105,755,5
20210102,13,101,105,819,5
20210102,13,101,105,813,5
20210102,13,101,105,824,5
20210102,6,101,105,640,5
20210102,6,101,105,802,5
20210102,6,101,105,682,5
20210102,6,101,105,818,5
20210102,6,101,105,746,5
20210102,7,101,105,647,5
20210102,7,101,105,781,5
20210102,7,101,105,696,5
20210102,7,101,105,840,5
20210102,7,101,105,847,5
20210102,7,101,105,760,5
20210102,18,101,105,1000,5
20210102,18,101,105,1144,5
20210102,18,101,105,1137,5
20210102,18,101,105,1089,5
20210102,18,101,105,1203,5
20210102,0,101,105,606,5
20210102,0,101,105,764,5
20210102,0,101,105,727,5
20210102,0,101,105,927,5
20210102,0,101,105,1097,5
20210102,0,101,105,659,5
20210102,1,101,105,606,5
20210102,1,101,105,968,5
20210102,1,101,105,628,5
20210102,8,101,105,649,5
20210102,8,101,105,761,5
20210102,8,101,105,705,5
20210102,8,101,105,824,5
20210102,8,101,105,728,5
20210102,14,101,105,986,5
20210102,14,101,105,931,5
20210102,14,101,105,1124,5
20210102,14,101,105,1064,5
20210102,2,101,105,604,5
20210102,2,101,105,780,5
20210102,2,101,105,924,5
20210102,2,101,105,1013,5
20210102,3,101,105,607,5
20210102,3,101,105,798,5
20210102,3,101,105,878,5
20210102,3,101,105,938,5
20210102,4,101,105,627,5
20210102,4,101,105,778,5
20210102,4,101,105,689,5
20210102,5,101,105,635,5
20210102,5,101,105,790,5
20210102,5,101,105,665,5
20210102,5,101,105,862,5
20210102,5,101,105,723,5
20210102,9,101,105,656,5
20210102,9,101,105,763,5
20210102,9,101,105,717,5
20210102,9,101,105,817,5
20210102,9,101,105,816,5
20210102,9,101,105,724,5
20210102,21,101,105,824,5
20210102,21,101,105,866,5
20210102,21,101,105,837,5
20210102,21,101,105,969,5
20210102,21,101,105,958,5
20210102,15,101,105,983,5
20210102,15,101,105,1282,5
20210102,15,101,105,1172,5
20210102,15,101,105,906,5
20210102,15,101,105,1300,5
20210102,16,101,105,1291,5
20210102,16,101,105,1060,5
20210102,16,101,105,1376,5
20210102,16,101,105,1344,5
20210102,23,101,105,727,5
20210102,23,101,105,759,5
20210102,23,101,105,868,5
20210102,23,101,105,760,5
20210102,19,101,105,1083,5
20210102,19,101,105,1021,5
20210102,19,101,105,1007,5
20210102,19,101,105,919,5
20210102,20,101,105,869,5
20210102,20,101,105,915,5
20210102,20,101,105,911,5
20210102,20,101,105,1021,5
20210102,20,101,105,1019,5
20210102,19,101,110,3120,5
20210102,19,101,110,3136,5
20210102,23,101,110,2826,5
20210102,16,101,110,3076,5
20210102,16,101,110,3224,5
20210102,16,101,110,3432,5
20210102,20,101,110,3095,5
20210102,20,101,110,5314,5
20210102,20,101,110,3082,5
20210102,20,101,110,3149,5
20210102,15,101,110,3065,5
20210102,15,101,110,3350,5
20210102,21,101,110,3263,5
20210102,21,101,110,3010,5
20210102,2,101,110,3178,5
20210102,2,101,110,3442,5
20210102,2,101,110,3161,5
20210102,3,101,110,3677,5
20210102,4,101,110,2864,5
20210102,9,101,110,2955,5
20210102,9,101,110,3810,5
20210102,9,101,110,2763,5
20210102,0,101,110,2969,5
20210102,0,101,110,3591,5
20210102,0,101,110,3137,5
20210102,1,101,110,2880,5
20210102,1,101,110,3348,5
20210102,8,101,110,2862,5
20210102,8,101,110,3167,5
20210102,8,101,110,3699,5
20210102,14,101,110,3233,5
20210102,14,101,110,3054,5
20210102,18,101,110,3148,5
20210102,7,101,110,3370,5
20210102,6,101,110,3679,5
20210102,7,101,110,2887,5
20210102,7,101,110,4017,5
20210102,6,101,110,2586,5
20210102,6,101,110,2874,5
20210102,13,101,110,4033,5
20210102,13,101,110,3004,5
20210102,13,101,110,3159,5
20210102,12,101,110,3028,5
20210102,12,101,110,3207,5
20210102,10,101,110,2930,5
20210102,11,101,110,2882,5
20210102,11,101,110,3672,5
20210102,11,101,110,3024,5
20210102,11,101,110,4359,5
20210102,17,101,110,3922,5
20210102,17,101,110,3238,5
20210102,22,101,110,2958,5
20210102,22,101,115,5749,5
20210102,22,101,115,5339,5
20210102,22,101,115,4603,5
20210102,17,101,115,5986,5
20210102,17,101,115,5713,5
20210102,17,101,115,4596,5
20210102,11,101,115,5817,5
20210102,11,101,115,5371,5
20210102,11,101,115,4573,5
20210102,12,101,115,5669,5
20210102,12,101,115,4570,5
20210102,10,101,115,6044,5
20210102,10,101,115,5321,5
20210102,10,101,115,4583,5
20210102,12,101,115,5464,5
20210102,13,101,115,5548,5
20210102,13,101,115,4588,5
20210102,18,101,115,5672,5
20210102,18,101,115,4572,5
20210102,7,101,115,5161,5
20210102,7,101,115,4628,5
20210102,6,101,115,5069,5
20210102,0,101,115,5390,5
20210102,1,101,115,5272,5
20210102,1,101,115,4615,5
20210102,8,101,115,5199,5
20210102,8,101,115,4603,5
20210102,8,101,115,6319,5
20210102,14,101,115,5676,5
20210102,14,101,115,4594,5
20210102,14,101,115,5564,5
20210102,2,101,115,5192,5
20210102,3,101,115,5295,5
20210102,4,101,115,5109,5
20210102,5,101,115,5126,5
20210102,9,101,115,5218,5
20210102,9,101,115,4589,5
20210102,9,101,115,6182,5
20210102,21,101,115,5645,5
20210102,21,101,115,4588,5
20210102,15,101,115,5581,5
20210102,15,101,115,5717,5
20210102,15,101,115,4607,5
20210102,20,101,115,5541,5
20210102,20,101,115,4604,5
20210102,23,101,115,5220,5
20210102,16,101,115,5606,5
20210102,23,101,115,5312,5
20210102,16,101,115,5773,5
20210102,16,101,115,4597,5
20210102,19,101,115,6444,5
20210102,19,101,115,5575,5
20210102,19,101,115,4575,5
20210102,9,101,120,7866,5
20210102,19,101,120,7438,5
20210102,16,101,120,7606,5
20210102,11,101,120,7900,5
20210102,10,101,120,7911,5
20210102,12,101,120,7475,5
20210102,13,101,120,7717,5
20210102,18,101,120,7772,5
20210102,6,101,120,8452,5
20210102,7,101,120,8374,5
20210102,8,101,120,8094,5
20210102,14,101,120,7777,5
20210102,8,101,125,8381,5
20210102,14,101,125,8267,5
20210102,7,101,125,7747,5
20210102,10,101,125,8318,5
20210102,22,101,125,8479,5
20210102,17,101,125,8742,5
20210102,11,101,125,8304,5
20210102,19,101,125,8907,5
20210102,23,101,125,8207,5
20210102,16,101,125,8699,5
20210102,20,101,125,8648,5
20210102,3,101,125,8911,5
20210102,9,101,125,8081,5
20210102,15,101,130,8269,5
20210102,9,101,130,8128,5
20210102,20,101,130,8719,5
20210102,16,101,130,8323,5
20210102,19,101,130,8937,5
20210102,17,101,130,8597,5
20210102,22,101,130,9037,5
20210102,10,101,130,8236,5
20210102,12,101,130,8276,5
20210102,13,101,130,8291,5
20210102,18,101,130,8549,5
20210102,14,101,130,8505,5
20210102,0,101,135,11687,5
20210102,14,101,135,11148,5
20210102,1,101,135,11535,5
20210102,18,101,135,12087,5
20210102,6,101,135,19269,5
20210102,13,101,135,11027,5
20210102,12,101,135,10547,5
20210102,11,101,135,9845,5
20210102,21,101,135,13173,5
20210102,15,101,135,11180,5
20210102,2,101,135,12285,5
20210102,20,101,135,13061,5
20210102,16,101,135,11547,5
20210102,13,101,140,14898,5
20210102,12,101,140,15154,5
20210102,1,101,140,18346,5
20210102,0,101,140,20265,5
20210102,18,101,140,15886,5
20210102,17,101,140,16784,5
20210102,17,101,140,16333,5
20210102,11,101,140,15706,5
20210102,22,101,140,15034,5
20210102,2,101,140,16978,5
20210102,3,101,140,16542,5
20210102,4,101,140,16097,5
20210102,5,101,140,15603,5
20210102,15,101,140,15786,5
20210102,21,101,140,15338,5
20210102,20,101,140,15881,5
20210102,19,101,140,16380,5
20210102,16,101,140,15690,5
20210101,18,101,105,806,4
20210101,8,101,105,717,4
20210101,19,101,105,793,4
20210101,15,101,110,3359,4
20210101,4,101,115,4577,4
20210101,6,101,125,9137,4
20210101,8,101,110,3868,4
20210101,2,101,125,9348,4
20210101,21,101,125,10156,4
20210101,22,101,125,10125,4
20210101,1,101,105,753,4
20210101,18,101,125,9392,4
20210101,3,101,105,757,4
20210101,5,101,110,3080,4
20210101,14,101,125,9328,4
20210101,2,101,115,4644,4
20210101,6,101,115,4845,4
20210101,20,101,120,8034,4
20210101,16,101,105,929,4
20210101,6,101,135,14725,4
20210101,7,101,105,710,4
20210101,21,101,130,9301,4
20210101,2,101,135,13060,4
20210101,7,101,110,3866,4
20210101,12,101,110,3349,4
20210101,7,101,135,16002,4
20210101,7,101,120,6781,4
20210101,9,101,105,732,4
20210101,8,101,125,9015,4
20210101,21,101,120,8010,4
20210101,3,101,140,13725,4
20210101,18,101,115,6383,4
20210101,18,101,120,8213,4
20210101,4,101,110,3191,4
20210101,7,101,115,4973,4
20210101,4,101,110,3833,4
20210101,5,101,135,13736,4
20210101,3,101,105,783,4
20210101,22,101,105,861,4
20210101,1,101,110,3312,4
20210103,17,101,105,908,6
20210103,17,101,105,780,6
20210103,17,101,105,881,6
20210103,17,101,105,944,6
20210103,23,101,105,698,6
20210103,23,101,105,777,6
20210103,23,101,105,734,6
20210103,23,101,105,825,6
20210103,23,101,105,738,6
20210103,21,101,105,816,6
20210103,21,101,105,773,6
20210103,21,101,105,756,6
20210103,21,101,105,772,6
20210103,21,101,105,831,6
20210103,21,101,105,847,6
20210103,18,101,105,895,6
20210103,18,101,105,795,6
20210103,18,101,105,866,6
20210103,18,101,105,864,6
20210103,18,101,105,859,6
20210103,12,101,105,816,6
20210103,12,101,105,738,6
20210103,12,101,105,732,6
20210103,12,101,105,766,6
20210103,10,101,105,731,6
20210103,10,101,105,678,6
20210103,10,101,105,652,6
20210103,10,101,105,774,6
20210103,10,101,105,801,6
20210103,9,101,105,814,6
20210103,9,101,105,640,6
20210103,9,101,105,740,6
20210103,9,101,105,676,6
20210103,20,101,105,849,6
20210103,20,101,105,809,6
20210103,20,101,105,764,6
20210103,20,101,105,848,6
20210103,14,101,105,864,6
20210103,14,101,105,862,6
20210103,14,101,105,760,6
20210103,14,101,105,892,6
20210103,2,101,105,645,6
20210103,2,101,105,815,6
20210103,2,101,105,560,6
20210103,3,101,105,654,6
20210103,3,101,105,696,6
20210103,3,101,105,806,6
20210103,3,101,105,596,6
20210103,4,101,105,643,6
20210103,4,101,105,711,6
20210103,4,101,105,657,6
20210103,5,101,105,638,6
20210103,5,101,105,763,6
20210103,5,101,105,770,6
20210103,0,101,105,650,6
20210103,0,101,105,739,6
20210103,0,101,105,825,6
20210103,0,101,105,520,6
20210103,1,101,105,637,6
20210103,1,101,105,978,6
20210103,1,101,105,534,6
20210103,7,101,105,643,6
20210103,7,101,105,761,6
20210103,7,101,105,760,6
20210103,7,101,105,687,6
20210103,19,101,105,835,6
20210103,19,101,105,856,6
20210103,19,101,105,779,6
20210103,19,101,105,854,6
20210103,19,101,105,785,6
20210103,19,101,105,852,6
20210103,15,101,105,789,6
20210103,15,101,105,1021,6
20210103,15,101,105,960,6
20210103,15,101,105,845,6
20210103,15,101,105,910,6
20210103,11,101,105,727,6
20210103,11,101,105,694,6
20210101,5,101,110,3838,4
20210103,11,101,105,666,6
20210103,11,101,105,784,6
20210103,11,101,105,809,6
20210103,6,101,105,640,6
20210103,6,101,105,752,6
20210103,6,101,105,773,6
20210103,6,101,105,603,6
20210103,13,101,105,742,6
20210103,13,101,105,812,6
20210103,13,101,105,737,6
20210103,13,101,105,764,6
20210103,16,101,105,966,6
20210103,16,101,105,874,6
20210103,16,101,105,797,6
20210103,16,101,105,911,6
20210103,16,101,105,1020,6
20210103,22,101,105,780,6
20210103,22,101,105,762,6
20210103,22,101,105,744,6
20210103,22,101,105,730,6
20210103,22,101,105,809,6
20210103,22,101,105,836,6
20210103,8,101,105,753,6
20210103,8,101,105,683,6
20210103,8,101,105,642,6
20210103,8,101,105,765,6
20210103,8,101,105,824,6
20210103,8,101,110,3543,6
20210103,8,101,110,2732,6
20210103,22,101,110,3655,6
20210103,22,101,110,2973,6
20210103,16,101,110,3344,6
20210103,13,101,110,3152,6
20210103,13,101,110,2988,6
20210103,16,101,110,3324,6
20210103,6,101,110,3721,6
20210103,6,101,110,2729,6
20210103,11,101,110,3252,6
20210103,17,101,110,3293,6
20210103,11,101,110,2812,6
20210103,11,101,110,2795,6
20210103,15,101,110,3621,6
20210103,15,101,110,3175,6
20210103,0,101,110,2656,6
20210103,0,101,110,3114,6
20210103,0,101,110,2874,6
20210103,1,101,110,3717,6
20210103,1,101,110,2846,6
20210103,7,101,110,2742,6
20210103,19,101,110,3250,6
20210103,19,101,110,3666,6
20210103,19,101,110,3300,6
20210103,4,101,110,2656,6
20210103,2,101,110,3707,6
20210103,4,101,110,3712,6
20210103,5,101,110,2656,6
20210103,2,101,110,3333,6
20210103,14,101,110,3245,6
20210103,14,101,110,3257,6
20210103,14,101,110,3008,6
20210103,14,101,110,4329,6
20210103,20,101,110,3250,6
20210103,20,101,110,3661,6
20210103,20,101,110,3193,6
20210103,9,101,110,5152,6
20210103,9,101,110,3246,6
20210103,9,101,110,2785,6
20210103,10,101,110,3435,6
20210103,10,101,110,2779,6
20210103,10,101,110,5050,6
20210103,12,101,110,2875,6
20210103,12,101,110,2879,6
20210103,18,101,110,3842,6
20210103,18,101,110,3338,6
20210103,18,101,110,3262,6
20210103,21,101,110,3104,6
20210103,21,101,110,4635,6
20210103,21,101,110,3116,6
20210103,21,101,110,4017,6
20210103,23,101,110,5589,6
20210103,23,101,110,2967,6
20210103,23,101,110,2838,6
20210103,23,101,110,4124,6
20210103,23,101,115,5940,6
20210103,23,101,115,5141,6
20210103,23,101,115,4631,6
20210103,21,101,115,6064,6
20210103,21,101,115,5580,6
20210103,21,101,115,4605,6
20210103,18,101,115,5862,6
20210103,18,101,115,4588,6
20210103,12,101,115,5635,6
20210103,12,101,115,5104,6
20210103,12,101,115,4568,6
20210103,10,101,115,4893,6
20210103,10,101,115,4600,6
20210103,9,101,115,4844,6
20210103,9,101,115,4553,6
20210103,20,101,115,6076,6
20210103,20,101,115,5680,6
20210103,20,101,115,4585,6
20210103,14,101,115,5502,6
20210103,14,101,115,4563,6
20210103,3,101,115,4803,6
20210103,4,101,115,4660,6
20210103,5,101,115,4725,6
20210103,2,101,115,4967,6
20210103,0,101,115,4728,6
20210103,0,101,115,4598,6
20210103,1,101,115,4796,6
20210103,1,101,115,4571,6
20210103,7,101,115,4761,6
20210103,7,101,115,4574,6
20210103,19,101,115,5789,6
20210103,19,101,115,4582,6
20210103,19,101,115,6175,6
20210103,15,101,115,6135,6
20210103,15,101,115,5511,6
20210103,15,101,115,4579,6
20210103,11,101,115,5840,6
20210103,17,101,115,4588,6
20210103,11,101,115,4955,6
20210103,11,101,115,4614,6
20210103,17,101,115,5961,6
20210103,16,101,115,4580,6
20210103,13,101,115,6070,6
20210103,13,101,115,5406,6
20210103,16,101,115,5799,6
20210103,13,101,115,4564,6
20210103,16,101,115,6155,6
20210103,6,101,115,4639,6
20210103,22,101,115,5335,6
20210103,22,101,115,4639,6
20210103,8,101,115,4865,6
20210103,8,101,115,4558,6
20210103,13,101,120,7475,6
20210103,16,101,120,7610,6
20210103,8,101,120,8047,6
20210103,15,101,120,7749,6
20210103,19,101,120,7304,6
20210103,14,101,120,7685,6
20210103,21,101,120,7932,6
20210103,12,101,120,7930,6
20210103,12,101,120,7758,6
20210103,10,101,120,7862,6
20210103,9,101,125,12405,6
20210103,20,101,125,8851,6
20210103,10,101,125,11107,6
20210103,21,101,125,9087,6
20210103,23,101,125,8786,6
20210103,12,101,125,10281,6
20210103,14,101,125,9711,6
20210103,19,101,125,9122,6
20210103,15,101,125,9546,6
20210103,22,101,125,9003,6
20210103,17,101,125,9365,6
20210103,16,101,125,9380,6
20210103,13,101,130,8883,6
20210103,16,101,130,8864,6
20210103,17,101,130,8796,6
20210103,11,101,130,8668,6
20210103,22,101,130,8137,6
20210103,22,101,130,8130,6
20210103,22,101,130,7737,6
20210103,15,101,130,8643,6
20210103,19,101,130,8661,6
20210103,1,101,130,9174,6
20210103,14,101,130,8647,6
20210103,18,101,130,8645,6
20210103,12,101,130,9006,6
20210103,23,101,130,8006,6
20210103,23,101,130,8566,6
20210103,21,101,130,8176,6
20210103,10,101,130,9005,6
20210103,20,101,130,8397,6
20210103,20,101,130,8114,6
20210103,10,101,135,10998,6
20210103,20,101,135,11893,6
20210103,18,101,135,12502,6
20210103,23,101,135,11603,6
20210103,21,101,135,11737,6
20210103,14,101,135,12098,6
20210103,15,101,135,12196,6
20210103,1,101,135,12380,6
20210103,0,101,135,13166,6
20210103,19,101,135,12093,6
20210103,22,101,135,11679,6
20210103,16,101,135,12006,6
20210103,13,101,135,11121,6
20210103,11,101,135,11009,6
20210103,17,101,135,11647,6
20210103,4,101,140,15040,6
20210103,3,101,140,14931,6
20210103,14,101,140,12610,6
20210103,14,101,140,14363,6
20210103,19,101,140,15453,6
20210103,7,101,140,15838,6
20210103,0,101,140,15460,6
20210103,15,101,140,14830,6
20210103,16,101,140,14166,6
20210103,13,101,140,14820,6
20210103,17,101,140,14958,6
20210103,18,101,140,15597,6
20210103,18,101,140,16891,6
20210103,21,101,140,14892,6
20210103,10,101,140,15742,6
20210103,20,101,140,14867,6
20210101,17,101,120,8245,4
20210102,1,101,105,766,5
20210101,3,101,125,9294,4
20210101,8,101,140,14308,4
20210101,18,101,140,19001,4
20210102,21,101,125,8617,5
20210101,2,101,140,13633,4
20210102,5,101,110,3174,5
20210101,17,101,105,816,4
20210101,10,101,125,9242,4
20210102,18,101,125,8750,5
20210102,13,101,125,8215,5
20210101,12,101,105,786,4
20210101,2,101,105,739,4
20210101,3,101,115,4659,4
20210101,11,101,125,9181,4
20210102,3,101,110,2877,5
20210102,8,101,110,3989,5
20210101,5,101,105,763,4
20210101,3,101,135,13075,4
20210102,4,101,115,4620,5
20210102,6,101,125,8144,5
20210102,19,101,105,1072,5
20210102,8,101,105,844,5
20210101,10,101,105,741,4
20210102,19,101,135,12397,5
20210102,9,101,110,3697,5
20210102,18,101,115,6049,5
20210102,5,101,110,2866,5
20210102,1,101,105,1086,5
20210102,5,101,105,864,5
20210102,14,101,105,827,5
20210102,21,101,115,6271,5
20210102,17,101,110,3078,5
20210102,14,101,110,4012,5
20210102,3,101,105,693,5
20210102,10,101,110,2773,5
20210102,4,101,105,873,5
20210102,2,101,105,633,5
20210102,13,101,115,5655,5
20210102,21,101,130,8762,5
20210102,20,101,115,6375,5
20210102,15,101,110,3985,5
20210102,1,101,110,3140,5
20210102,7,101,110,2601,5
20210102,6,101,105,853,5
20210102,2,101,110,2879,5
20210102,8,101,140,15641,5
20210102,10,101,110,3889,5
20210102,17,101,120,7632,5
20210102,13,101,105,921,5
